indicador_codigo,indicador_nombre,dimension,anio,apertura,valor,unidad
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Otros motivos de permanencia|permanencia=46 a 90 días,1.4,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Otros motivos de permanencia|permanencia=91 días a 1 año,14.3,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Otros motivos de permanencia|permanencia=1 a 3 años,33.7,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Otros motivos de permanencia|permanencia=Más de 3 años,49.7,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Otros motivos de permanencia|permanencia=0 a 45 días,1.1,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Otros motivos de permanencia|permanencia=46 a 90 días,2.2,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Otros motivos de permanencia|permanencia=91 días a 1 año,12.1,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Otros motivos de permanencia|permanencia=1 a 3 años,38.2,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Otros motivos de permanencia|permanencia=Más de 3 años,46.5,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,motivo_permanencia=Sin motivo de permanencia|permanencia=0 a 45 días,24.5,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,motivo_permanencia=Sin motivo de permanencia|permanencia=46 a 90 días,11.2,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,motivo_permanencia=Sin motivo de permanencia|permanencia=91 días a 1 año,29.3,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,motivo_permanencia=Sin motivo de permanencia|permanencia=1 a 3 años,21.6,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,motivo_permanencia=Sin motivo de permanencia|permanencia=Más de 3 años,13.4,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,motivo_permanencia=Sin motivo de permanencia|permanencia=0 a 45 días,25.6,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,motivo_permanencia=Sin motivo de permanencia|permanencia=46 a 90 días,8.7,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,motivo_permanencia=Sin motivo de permanencia|permanencia=91 días a 1 año,21.8,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,motivo_permanencia=Sin motivo de permanencia|permanencia=1 a 3 años,26.1,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,motivo_permanencia=Sin motivo de permanencia|permanencia=Más de 3 años,17.7,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,motivo_permanencia=Sin motivo de permanencia|permanencia=0 a 45 días,20.4,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,motivo_permanencia=Sin motivo de permanencia|permanencia=46 a 90 días,7.6,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,motivo_permanencia=Sin motivo de permanencia|permanencia=91 días a 1 año,33.8,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,motivo_permanencia=Sin motivo de permanencia|permanencia=1 a 3 años,24.4,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,motivo_permanencia=Sin motivo de permanencia|permanencia=Más de 3 años,13.9,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Sin motivo de permanencia|permanencia=0 a 45 días,15.0,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Sin motivo de permanencia|permanencia=46 a 90 días,7.6,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Sin motivo de permanencia|permanencia=91 días a 1 año,28.4,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Sin motivo de permanencia|permanencia=1 a 3 años,32.8,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,motivo_permanencia=Sin motivo de permanencia|permanencia=Más de 3 años,16.2,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Sin motivo de permanencia|permanencia=0 a 45 días,14.3,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Sin motivo de permanencia|permanencia=46 a 90 días,5.9,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Sin motivo de permanencia|permanencia=91 días a 1 año,21.4,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Sin motivo de permanencia|permanencia=1 a 3 años,39.3,porcentaje
1.4,Porcentaje de NNA de hasta 17 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,motivo_permanencia=Sin motivo de permanencia|permanencia=Más de 3 años,19.0,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,permanencia=0 a 45 días,0.3,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,permanencia=46 a 90 días,0.3,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,permanencia=91 días a 1 año,4.0,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,permanencia=1 a 3 años,13.4,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,permanencia=Más de 3 años,81.9,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,permanencia=0 a 45 días,0.5,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,permanencia=46 a 90 días,0.8,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,permanencia=91 días a 1 año,5.3,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,permanencia=1 a 3 años,13.0,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,permanencia=Más de 3 años,80.4,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,permanencia=0 a 45 días,0.1,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,permanencia=46 a 90 días,0.3,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,permanencia=91 días a 1 año,4.7,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,permanencia=1 a 3 años,15.7,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,permanencia=Más de 3 años,79.2,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,permanencia=0 a 45 días,0.2,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,permanencia=46 a 90 días,0.6,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,permanencia=91 días a 1 año,4.2,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,permanencia=1 a 3 años,19.4,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2024,permanencia=Más de 3 años,75.5,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,permanencia=0 a 45 días,0.4,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,permanencia=46 a 90 días,0.3,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,permanencia=91 días a 1 año,3.4,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,permanencia=1 a 3 años,16.9,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2025,permanencia=Más de 3 años,78.9,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,tramo=18 a 20 años|permanencia=0 a 45 días,0.7,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,tramo=18 a 20 años|permanencia=46 a 90 días,0.7,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,tramo=18 a 20 años|permanencia=91 días a 1 año,8.7,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,tramo=18 a 20 años|permanencia=1 a 3 años,27.1,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2021,tramo=18 a 20 años|permanencia=Más de 3 años,62.9,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,tramo=18 a 20 años|permanencia=0 a 45 días,1.2,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,tramo=18 a 20 años|permanencia=46 a 90 días,1.5,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,tramo=18 a 20 años|permanencia=91 días a 1 año,11.0,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,tramo=18 a 20 años|permanencia=1 a 3 años,27.3,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2022,tramo=18 a 20 años|permanencia=Más de 3 años,59.0,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,tramo=18 a 20 años|permanencia=0 a 45 días,0.2,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,tramo=18 a 20 años|permanencia=46 a 90 días,0.6,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,tramo=18 a 20 años|permanencia=91 días a 1 año,10.0,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,tramo=18 a 20 años|permanencia=1 a 3 años,31.2,porcentaje
1.5,Porcentaje de personas mayores de 18 años de edad atendidos en el sistema de protección según tiempos de permanencia,Cobertura,2023,tramo=18 a 20 años|permanencia=Más de 3 años,57.9,porcentaje
