indicador_codigo,indicador_nombre,departamento,periodo,apertura,valor,unidad
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Durazno,2025-S2,total,6.9,porcentaje
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2020-S1,total,2.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2020-S2,total,1.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2021-S1,total,2.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2021-S2,total,7.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2022-S1,total,0.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2022-S2,total,2.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2023-S1,total,5.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2023-S2,total,0.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2024-S1,total,2.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2024-S2,total,5.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2025-S1,total,3.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Durazno,2025-S2,total,8.0,cantidad
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2020-S1,total,1.5,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2020-S2,total,0.7,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2021-S1,total,1.3,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2021-S2,total,4.2,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2022-S1,total,0.0,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2022-S2,total,1.3,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2023-S1,total,3.0,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2023-S2,total,0.0,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2024-S1,total,1.0,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2024-S2,total,2.3,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2025-S1,total,1.3,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Durazno,2025-S2,total,3.4,porcentaje
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2020-S1,total,14.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2020-S2,total,18.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2021-S1,total,20.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2021-S2,total,24.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2022-S1,total,28.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2022-S2,total,10.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2023-S1,total,8.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2023-S2,total,28.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2024-S1,total,20.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2024-S2,total,28.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2025-S1,total,31.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Durazno,2025-S2,total,34.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2020-S1,total,14.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2020-S2,total,18.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2021-S1,total,20.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2021-S2,total,24.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2022-S1,total,28.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2022-S2,total,10.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2023-S1,total,8.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2023-S2,total,28.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2024-S1,total,20.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2024-S2,total,28.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2025-S1,total,31.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Durazno,2025-S2,total,34.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2020-S1,total,14.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2020-S2,total,18.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2021-S1,total,20.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2021-S2,total,24.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2022-S1,total,28.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2022-S2,total,10.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2023-S1,total,8.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2023-S2,total,28.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2024-S1,total,20.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2024-S2,total,28.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2025-S1,total,31.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Durazno,2025-S2,total,34.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2020-S1,total,13.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2020-S2,total,6.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2021-S1,total,10.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2021-S2,total,17.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2022-S1,total,3.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2022-S2,total,9.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2023-S1,total,18.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2023-S2,total,19.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2024-S1,total,15.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2024-S2,total,14.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2025-S1,total,15.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Durazno,2025-S2,total,18.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2020-S1,total,0.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2020-S2,total,1.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2021-S1,total,7.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2021-S2,total,10.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2022-S1,total,9.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2022-S2,total,10.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2023-S1,total,9.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2023-S2,total,10.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Durazno,2024-S1,total,9.0,cantidad
